unix,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1625529600000,1040.00000000,1106.00000000,1034.03000000,1061.00000000,334.56125000,1625615999999,359635.61174850,2194,164.56096000,176457.06389720,0
1625616000000,1070.84000000,1099.36000000,1018.48000000,1026.29000000,595.49847000,1625702399999,632979.86911110,3414,280.05506000,299227.08943410,0
1625702400000,1026.27000000,1026.27000000,958.60000000,968.26000000,324.13719000,1625788799999,321094.52697900,2421,156.85651000,155076.70737420,0
1625788800000,975.39000000,1041.00000000,939.41000000,972.35000000,362.90626000,1625875199999,350447.82248280,2654,193.07333000,186913.14874340,0
1625875200000,965.47000000,976.64000000,926.78000000,942.07000000,375.31761000,1625961599999,356746.72473670,2605,146.17403000,139556.08465670,0
1625961600000,938.00000000,967.49000000,920.85000000,959.31000000,254.39132000,1626047999999,240467.14198830,1808,120.54372000,113953.79457470,0
1626048000000,964.69000000,975.00000000,895.70000000,918.49000000,298.36306000,1626134399999,279957.53506850,1903,155.52204000,147501.28314210,0
1626134400000,919.00000000,927.69000000,880.00000000,893.83000000,300.23336000,1626220799999,271430.77455720,1826,97.44772000,88089.78137530,0
1626220800000,893.83000000,906.00000000,845.00000000,884.00000000,234.29155000,1626307199999,204927.72625340,1973,105.86004000,92676.34888730,0
1626307200000,884.00000000,931.00000000,854.66000000,868.00000000,260.54035000,1626393599999,230259.73394150,1766,155.98270000,137899.68134420,0
1626393600000,866.28000000,880.00000000,830.95000000,833.93000000,240.03184000,1626479999999,205024.02476910,1938,92.71973000,79624.09411950,0
1626480000000,833.94000000,853.58000000,811.24000000,819.56000000,186.56609000,1626566399999,153839.14810920,1518,94.73261000,78117.25993260,0
1626566400000,819.56000000,859.98000000,817.38000000,830.73000000,184.56135000,1626652799999,154163.79950520,1114,106.95574000,89270.65454470,0
1626652800000,830.72000000,830.72000000,750.07000000,765.61000000,344.87784000,1626739199999,272367.27976490,2212,147.81149000,116772.90786390,0
1626739200000,765.61000000,770.61000000,651.43000000,706.59000000,576.03887000,1626825599999,404553.87019170,2945,274.85241000,193322.66422130,0
1626825600000,706.60000000,802.67000000,697.79000000,774.70000000,527.42400000,1626911999999,406477.65660960,2604,361.76017000,279794.73701710,0
1626912000000,774.71000000,777.80000000,748.00000000,765.21000000,424.41053000,1626998399999,325916.81015470,2187,259.79244000,200520.31497180,0
1626998400000,768.10000000,880.00000000,749.00000000,789.44000000,2708.86815000,1627084799999,2213314.04625730,9765,1410.60401000,1147356.51727180,0
1627084800000,789.44000000,820.29000000,769.41000000,800.05000000,673.39542000,1627171199999,534518.63974610,3888,377.29240000,299145.72642840,0
1627171200000,805.34000000,860.00000000,785.00000000,810.00000000,697.23434000,1627257599999,560893.27799480,3244,300.90181000,242697.13070650,0
1627257600000,810.01000000,880.00000000,800.34000000,805.00000000,900.72157000,1627343999999,762783.10921690,4322,406.27093000,344386.02337580,0
1627344000000,807.25000000,849.65000000,794.42000000,805.56000000,391.59478000,1627430399999,318391.58711840,1968,170.85892000,139960.33357410,0
1627430400000,804.22000000,825.00000000,797.67000000,819.39000000,286.10382000,1627516799999,232408.34584490,1422,138.46368000,112646.95843010,0
1627516800000,819.39000000,998.40000000,802.11000000,979.43000000,2228.36337000,1627603199999,2046447.80007290,10387,1330.41333000,1209623.07650810,0
1627603200000,979.43000000,1090.00000000,902.00000000,969.78000000,3595.59711000,1627689599999,3507710.70677830,20205,1872.78523000,1823908.14750750,0
1627689600000,970.78000000,1030.00000000,947.67000000,989.62000000,747.92865000,1627775999999,741441.01797650,5243,381.65860000,378034.44494210,0
1627776000000,989.12000000,1187.50000000,982.22000000,1019.76000000,1911.09594000,1627862399999,2110450.89112610,12492,998.46801000,1097160.12143150,0
1627862400000,1019.75000000,1044.99000000,994.43000000,1014.81000000,594.69272000,1627948799999,604783.92163920,4960,265.15175000,269816.96479690,0
1627948800000,1014.81000000,1019.68000000,947.84000000,970.06000000,428.28867000,1628035199999,417389.92922880,2911,201.96930000,196967.79411320,0
1628035200000,970.06000000,1055.00000000,928.74000000,1020.98000000,715.18085000,1628121599999,711161.49645470,5443,372.77112000,372700.75265820,0
1628121600000,1018.04000000,1069.00000000,951.84000000,1053.50000000,797.56403000,1628207999999,802572.34467370,5224,394.59790000,398136.84385570,0
1628208000000,1053.50000000,1087.00000000,1000.00000000,1055.00000000,531.04889000,1628294399999,553021.54639360,3850,257.53359000,268221.05396890,0
1628294400000,1054.99000000,1088.05000000,1024.38000000,1052.27000000,433.98703000,1628380799999,459220.07041010,4119,213.17186000,225567.35662180,0
1628380800000,1052.35000000,1109.03000000,938.36000000,964.25000000,969.26167000,1628467199999,993460.11585950,7197,332.35722000,340798.55608920,0
1628467200000,966.00000000,1034.94000000,954.64000000,1011.58000000,499.45450000,1628553599999,501592.78813510,4756,243.46224000,245309.25570560,0
1628553600000,1011.59000000,1058.65000000,982.00000000,1055.22000000,531.11815000,1628639999999,543309.58027690,4977,253.82287000,260037.49502870,0
1628640000000,1051.30000000,1120.00000000,1023.00000000,1051.34000000,714.77192000,1628726399999,762587.64732300,7128,329.38000000,352558.14472730,0
1628726400000,1051.00000000,1093.40000000,990.36000000,1022.33000000,329.78234000,1628812799999,338714.37492320,3582,128.59686000,132474.01210430,0
1628812800000,1024.25000000,1128.69000000,1000.00000000,1123.38000000,638.86937000,1628899199999,692359.57466250,5975,332.16554000,360532.11292390,0
1628899200000,1123.38000000,1390.34000000,1096.50000000,1186.33000000,2548.19014000,1628985599999,3147854.66453200,23399,1249.88358000,1540640.39958710,0
1628985600000,1185.88000000,1200.00000000,1113.33000000,1151.62000000,386.89231000,1629071999999,444587.52960850,4272,161.55408000,185533.97135250,0
1629072000000,1151.62000000,1225.81000000,1110.37000000,1117.00000000,765.44133000,1629158399999,899442.65438730,8107,332.42036000,391818.23353720,0
1629158400000,1122.74000000,1194.00000000,1078.01000000,1084.04000000,672.14646000,1629244799999,760464.79867540,4530,269.64160000,306751.55739880,0
1629244800000,1090.05000000,1101.73000000,1030.00000000,1068.67000000,403.30938000,1629331199999,431250.20329210,3744,209.10871000,224513.56987060,0
1629331200000,1073.58000000,1160.00000000,1049.33000000,1142.20000000,369.01973000,1629417599999,406334.16111920,4445,221.74268000,244164.42944610,0
1629417600000,1142.49000000,1217.81000000,1122.32000000,1198.24000000,369.54544000,1629503999999,431103.02706480,4529,187.07657000,218877.00864100,0
1629504000000,1198.24000000,1286.21000000,1175.78000000,1253.30000000,435.11542000,1629590399999,531625.51173760,5106,220.11946000,269342.61943480,0
1629590400000,1253.30000000,1291.12000000,1157.45000000,1196.77000000,325.66496000,1629676799999,395827.87261590,3581,167.97232000,204473.95262210,0
1629676800000,1195.00000000,1320.00000000,1189.18000000,1260.17000000,496.03837000,1629763199999,624567.48917520,5914,260.11548000,327788.79275310,0
1629763200000,1253.87000000,1270.00000000,1121.80000000,1133.34000000,401.99775000,1629849599999,477377.95049620,4253,150.54412000,178102.59326700,0
1629849600000,1133.35000000,1167.05000000,1054.23000000,1126.75000000,500.70594000,1629935999999,561967.10559340,4999,246.83872000,277967.03509260,0
1629936000000,1126.91000000,1175.57000000,1046.60000000,1047.90000000,411.89631000,1630022399999,446918.32374950,2966,228.10365000,248595.77516220,0
1630022400000,1046.70000000,1112.00000000,1020.10000000,1096.60000000,460.04520000,1630108799999,488283.19392970,2792,243.05400000,258956.45627100,0
